56461,"LAPORTE, MN",LAPORTE,MN,HUBBARD
56344,"LASTRUP, MN",LASTRUP,MN,MORRISON
56057,"LE CENTER, MN",LE CENTER,MN,LE SUEUR
55951,"LE ROY, MN",LE ROY,MN,MOWER
56058,"LE SUEUR, MN",LE SUEUR,MN,LE SUEUR
56651,"LENGBY, MN",LENGBY,MN,MAHNOMEN
56652,"LEONARD, MN",LEONARD,MN,CLEARWATER
56153,"LEOTA, MN",LEOTA,MN,NOBLES
55354,"LESTER PRAIRIE, MN",LESTER PRAIRIE,MN,MCLEOD
55952,"LEWISTON, MN",LEWISTON,MN,WINONA
56060,"LEWISVILLE, MN",LEWISVILLE,MN,WATONWAN
55045,"LINDSTROM, MN",LINDSTROM,MN,CHISAGO
56155,"LISMORE, MN",LISMORE,MN,NOBLES
55355,"LITCHFIELD, MN",LITCHFIELD,MN,MEEKER
56345,"LITTLE FALLS, MN",LITTLE FALLS,MN,MORRISON
56653,"LITTLEFORK, MN",LITTLEFORK,MN,KOOCHICHING
56654,"LOMAN, MN",LOMAN,MN,KOOCHICHING
55356,"LONG LAKE, MN",LONG LAKE,MN,HENNEPIN
56347,"LONG PRAIRIE, MN",LONG PRAIRIE,MN,TODD
56655,"LONGVILLE, MN",LONGVILLE,MN,CASS
55046,"LONSDALE, MN",LONSDALE,MN,RICE
55357,"LORETTO, MN",LORETTO,MN,HENNEPIN
55598,"LORETTO, MN",LORETTO,MN,HENNEPIN
56349,"LOWRY, MN",LOWRY,MN,POPE
56255,"LUCAN, MN",LUCAN,MN,REDWOOD
55612,"LUTSEN, MN",LUTSEN,MN,COOK
56156,"LUVERNE, MN",LUVERNE,MN,ROCK
55953,"LYLE, MN",LYLE,MN,MOWER
56157,"LYND, MN",LYND,MN,LYON
55954,"MABEL, MN",MABEL,MN,FILLMORE
56062,"MADELIA, MN",MADELIA,MN,WATONWAN
56256,"MADISON, MN",MADISON,MN,LAC QUI PARLE
56063,"MADISON LAKE, MN",MADISON LAKE,MN,BLUE EARTH
56158,"MAGNOLIA, MN",MAGNOLIA,MN,ROCK
56557,"MAHNOMEN, MN",MAHNOMEN,MN,MAHNOMEN
55763,"MAKINEN, MN",MAKINEN,MN,SAINT LOUIS
56001,"MANKATO, MN",MANKATO,MN,BLUE EARTH
56002,"MANKATO, MN",MANKATO,MN,BLUE EARTH
56006,"MANKATO, MN",MANKATO,MN,BLUE EARTH
56003,"MANKATO, MN",MANKATO,MN,NICOLLET
55955,"MANTORVILLE, MN",MANTORVILLE,MN,DODGE
55358,"MAPLE LAKE, MN",MAPLE LAKE,MN,WRIGHT
55348,"MAPLE PLAIN, MN",MAPLE PLAIN,MN,HENNEPIN
55359,"MAPLE PLAIN, MN",MAPLE PLAIN,MN,HENNEPIN
56065,"MAPLETON, MN",MAPLETON,MN,BLUE EARTH
55764,"MARBLE, MN",MARBLE,MN,ITASCA
56657,"MARCELL, MN",MARCELL,MN,ITASCA
56257,"MARIETTA, MN",MARIETTA,MN,LAC QUI PARLE
55047,"MARINE ON SAINT CROIX, MN",MARINE ON SAINT CROIX,MN,WASHINGTON
56258,"MARSHALL, MN",MARSHALL,MN,LYON
56659,"MAX, MN",MAX,MN,ITASCA
55360,"MAYER, MN",MAYER,MN,CARVER
56260,"MAYNARD, MN",MAYNARD,MN,CHIPPEWA
55956,"MAZEPPA, MN",MAZEPPA,MN,WABASHA
56350,"MC GRATH, MN",MC GRATH,MN,AITKIN
55760,"MCGREGOR, MN",MCGREGOR,MN,AITKIN
56556,"MCINTOSH, MN",MCINTOSH,MN,POLK
55765,"MEADOWLANDS, MN",MEADOWLANDS,MN,SAINT LOUIS
55049,"MEDFORD, MN",MEDFORD,MN,STEELE
56352,"MELROSE, MN",MELROSE,MN,STEARNS
56464,"MENAHGA, MN",MENAHGA,MN,WADENA
55150,"MENDOTA, MN",MENDOTA,MN,DAKOTA
56736,"MENTOR, MN",MENTOR,MN,POLK
56465,"MERRIFIELD, MN",MERRIFIELD,MN,CROW WING
56737,"MIDDLE RIVER, MN",MIDDLE RIVER,MN,MARSHALL
56353,"MILACA, MN",MILACA,MN,MILLE LACS
56262,"MILAN, MN",MILAN,MN,CHIPPEWA
55957,"MILLVILLE, MN",MILLVILLE,MN,WABASHA
56263,"MILROY, MN",MILROY,MN,REDWOOD
56354,"MILTONA, MN",MILTONA,MN,DOUGLAS
55421,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,ANOKA
55432,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,ANOKA
55433,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,ANOKA
55434,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,ANOKA
55448,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,ANOKA
55449,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,ANOKA
55401,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55402,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55403,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55404,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55405,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55406,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55407,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55408,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55409,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55410,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55411,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55412,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55413,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55414,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55415,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55416,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55417,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55418,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55419,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55420,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55422,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55423,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55424,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55425,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55426,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55427,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55428,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55429,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55430,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55431,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55435,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55436,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55437,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55438,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55439,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55440,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55441,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55442,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55443,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55444,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55445,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55446,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55447,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55450,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55454,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55455,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55458,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55459,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55467,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55472,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55474,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55479,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55480,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55487,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
55488,"MINNEAPOLIS, MN",MINNEAPOLIS,MN,HENNEPIN
56264,"MINNEOTA, MN",MINNEOTA,MN,LYON
55959,"MINNESOTA CITY, MN",MINNESOTA CITY,MN,WINONA
56068,"MINNESOTA LAKE, MN",MINNESOTA LAKE,MN,FARIBAULT
55345,"MINNETONKA, MN",MINNETONKA,MN,HENNEPIN
55361,"MINNETONKA BEACH, MN",MINNETONKA BEACH,MN,HENNEPIN
56660,"MIZPAH, MN",MIZPAH,MN,KOOCHICHING
56265,"MONTEVIDEO, MN",MONTEVIDEO,MN,CHIPPEWA
56069,"MONTGOMERY, MN",MONTGOMERY,MN,LE SUEUR
55362,"MONTICELLO, MN",MONTICELLO,MN,WRIGHT
55590,"MONTICELLO, MN",MONTICELLO,MN,WRIGHT
55363,"MONTROSE, MN",MONTROSE,MN,WRIGHT
56560,"MOORHEAD, MN",MOORHEAD,MN,CLAY
56561,"MOORHEAD, MN",MOORHEAD,MN,CLAY
56562,"MOORHEAD, MN",MOORHEAD,MN,CLAY
56563,"MOORHEAD, MN",MOORHEAD,MN,CLAY
55767,"MOOSE LAKE, MN",MOOSE LAKE,MN,CARLTON
55051,"MORA, MN",MORA,MN,KANABEC
56266,"MORGAN, MN",MORGAN,MN,REDWOOD
56267,"MORRIS, MN",MORRIS,MN,STEVENS
55052,"MORRISTOWN, MN",MORRISTOWN,MN,RICE
56270,"MORTON, MN",MORTON,MN,RENVILLE
56466,"MOTLEY, MN",MOTLEY,MN,MORRISON
55364,"MOUND, MN",MOUND,MN,HENNEPIN
55768,"MOUNTAIN IRON, MN",MOUNTAIN IRON,MN,SAINT LOUIS
56159,"MOUNTAIN LAKE, MN",MOUNTAIN LAKE,MN,COTTONWOOD
56271,"MURDOCK, MN",MURDOCK,MN,SWIFT
56565,"NASHUA, MN",NASHUA,MN,WILKIN
55769,"NASHWAUK, MN",NASHWAUK,MN,ITASCA
55392,"NAVARRE, MN",NAVARRE,MN,HENNEPIN
56566,"NAYTAHWAUSH, MN",NAYTAHWAUSH,MN,MAHNOMEN
56355,"NELSON, MN",NELSON,MN,DOUGLAS
55053,"NERSTRAND, MN",NERSTRAND,MN,RICE
55772,"NETT LAKE, MN",NETT LAKE,MN,SAINT LOUIS
56467,"NEVIS, MN",NEVIS,MN,HUBBARD
55366,"NEW AUBURN, MN",NEW AUBURN,MN,SIBLEY
55367,"NEW GERMANY, MN",NEW GERMANY,MN,CARVER
56273,"NEW LONDON, MN",NEW LONDON,MN,KANDIYOHI
56356,"NEW MUNICH, MN",NEW MUNICH,MN,STEARNS
56071,"NEW PRAGUE, MN",NEW PRAGUE,MN,SCOTT
56072,"NEW RICHLAND, MN",NEW RICHLAND,MN,WASECA
56073,"NEW ULM, MN",NEW ULM,MN,BROWN
56567,"NEW YORK MILLS, MN",NEW YORK MILLS,MN,OTTER TAIL
56738,"NEWFOLDEN, MN",NEWFOLDEN,MN,MARSHALL
55055,"NEWPORT, MN",NEWPORT,MN,WASHINGTON
56074,"NICOLLET, MN",NICOLLET,MN,NICOLLET
56568,"NIELSVILLE, MN",NIELSVILLE,MN,POLK
56478,"NIMROD, MN",NIMROD,MN,WADENA
56468,"NISSWA, MN",NISSWA,MN,CROW WING
56274,"NORCROSS, MN",NORCROSS,MN,GRANT
55056,"NORTH BRANCH, MN",NORTH BRANCH,MN,CHISAGO
55057,"NORTHFIELD, MN",NORTHFIELD,MN,RICE
56661,"NORTHOME, MN",NORTHOME,MN,KOOCHICHING
56075,"NORTHROP, MN",NORTHROP,MN,MARTIN
55554,"NORWOOD, MN",NORWOOD,MN,CARVER
55368,"NORWOOD YOUNG AMERICA, MN",NORWOOD YOUNG AMERICA,MN,CARVER
56741,"OAK ISLAND, MN",OAK ISLAND,MN,LAKE OF THE WOODS
56357,"OAK PARK, MN",OAK PARK,MN,BENTON
56276,"ODESSA, MN",ODESSA,MN,BIG STONE
56160,"ODIN, MN",ODIN,MN,WATONWAN
56569,"OGEMA, MN",OGEMA,MN,BECKER
56358,"OGILVIE, MN",OGILVIE,MN,KANABEC
56161,"OKABENA, MN",OKABENA,MN,JACKSON
56742,"OKLEE, MN",OKLEE,MN,RED LAKE
56277,"OLIVIA, MN",OLIVIA,MN,RENVILLE
56359,"ONAMIA, MN",ONAMIA,MN,MILLE LACS
56162,"ORMSBY, MN",ORMSBY,MN,MARTIN
55960,"ORONOCO, MN",ORONOCO,MN,OLMSTED
55771,"ORR, MN",ORR,MN,SAINT LOUIS
56278,"ORTONVILLE, MN",ORTONVILLE,MN,BIG STONE
56570,"OSAGE, MN",OSAGE,MN,BECKER
56360,"OSAKIS, MN",OSAKIS,MN,DOUGLAS
56744,"OSLO, MN",OSLO,MN,MARSHALL
55311,"OSSEO, MN",OSSEO,MN,HENNEPIN
55369,"OSSEO, MN",OSSEO,MN,HENNEPIN
55961,"OSTRANDER, MN",OSTRANDER,MN,FILLMORE
56571,"OTTERTAIL, MN",OTTERTAIL,MN,OTTER TAIL
56662,"OUTING, MN",OUTING,MN,CASS
55060,"OWATONNA, MN",OWATONNA,MN,STEELE
56469,"PALISADE, MN",PALISADE,MN,AITKIN
56470,"PARK RAPIDS, MN",PARK RAPIDS,MN,HUBBARD
56361,"PARKERS PRAIRIE, MN",PARKERS PRAIRIE,MN,OTTER TAIL
56362,"PAYNESVILLE, MN",PAYNESVILLE,MN,STEARNS
56363,"PEASE, MN",PEASE,MN,MILLE LACS
56572,"PELICAN RAPIDS, MN",PELICAN RAPIDS,MN,OTTER TAIL
56078,"PEMBERTON, MN",PEMBERTON,MN,BLUE EARTH
55775,"PENGILLY, MN",PENGILLY,MN,ITASCA
56663,"PENNINGTON, MN",PENNINGTON,MN,BELTRAMI
56279,"PENNOCK, MN",PENNOCK,MN,KANDIYOHI
56472,"PEQUOT LAKES, MN",PEQUOT LAKES,MN,CROW WING
56573,"PERHAM, MN",PERHAM,MN,OTTER TAIL
56574,"PERLEY, MN",PERLEY,MN,NORMAN
55962,"PETERSON, MN",PETERSON,MN,FILLMORE
56364,"PIERZ, MN",PIERZ,MN,MORRISON
56473,"PILLAGER, MN",PILLAGER,MN,CASS
55063,"PINE CITY, MN",PINE CITY,MN,PINE
55963,"PINE ISLAND, MN",PINE ISLAND,MN,GOODHUE
56474,"PINE RIVER, MN",PINE RIVER,MN,CASS
56164,"PIPESTONE, MN",PIPESTONE,MN,PIPESTONE
55964,"PLAINVIEW, MN",PLAINVIEW,MN,WABASHA
55370,"PLATO, MN",PLATO,MN,MCLEOD
56748,"PLUMMER, MN",PLUMMER,MN,RED LAKE
56575,"PONSFORD, MN",PONSFORD,MN,BECKER
56280,"PORTER, MN",PORTER,MN,YELLOW MEDICINE
55965,"PRESTON, MN",PRESTON,MN,FILLMORE
55371,"PRINCETON, MN",PRINCETON,MN,MILLE LACS
56281,"PRINSBURG, MN",PRINSBURG,MN,KANDIYOHI
55372,"PRIOR LAKE, MN",PRIOR LAKE,MN,SCOTT
56667,"PUPOSKY, MN",PUPOSKY,MN,BELTRAMI
55967,"RACINE, MN",RACINE,MN,MOWER
56475,"RANDALL, MN",RANDALL,MN,MORRISON
55065,"RANDOLPH, MN",RANDOLPH,MN,DAKOTA
56668,"RANIER, MN",RANIER,MN,KOOCHICHING
56282,"RAYMOND, MN",RAYMOND,MN,KANDIYOHI
56165,"READING, MN",READING,MN,NOBLES
55968,"READS LANDING, MN",READS LANDING,MN,WABASHA
56750,"RED LAKE FALLS, MN",RED LAKE FALLS,MN,RED LAKE
55066,"RED WING, MN",RED WING,MN,GOODHUE
56670,"REDBY, MN",REDBY,MN,BELTRAMI
56671,"REDLAKE, MN",REDLAKE,MN,BELTRAMI
56283,"REDWOOD FALLS, MN",REDWOOD FALLS,MN,REDWOOD
56672,"REMER, MN",REMER,MN,CASS
56284,"RENVILLE, MN",RENVILLE,MN,RENVILLE
56166,"REVERE, MN",REVERE,MN,REDWOOD
56367,"RICE, MN",RICE,MN,BENTON
56368,"RICHMOND, MN",RICHMOND,MN,STEARNS
56576,"RICHVILLE, MN",RICHVILLE,MN,OTTER TAIL
56577,"RICHWOOD, MN",RICHWOOD,MN,BECKER
56578,"ROCHERT, MN",ROCHERT,MN,BECKER
55901,"ROCHESTER, MN",ROCHESTER,MN,OLMSTED
55902,"ROCHESTER, MN",ROCHESTER,MN,OLMSTED
55903,"ROCHESTER, MN",ROCHESTER,MN,OLMSTED
55904,"ROCHESTER, MN",ROCHESTER,MN,OLMSTED
55905,"ROCHESTER, MN",ROCHESTER,MN,OLMSTED
55906,"ROCHESTER, MN",ROCHESTER,MN,OLMSTED
55067,"ROCK CREEK, MN",ROCK CREEK,MN,PINE
55572,"ROCKFORD, MN",ROCKFORD,MN,HENNEPIN
55373,"ROCKFORD, MN",ROCKFORD,MN,WRIGHT
56369,"ROCKVILLE, MN",ROCKVILLE,MN,STEARNS
55374,"ROGERS, MN",ROGERS,MN,HENNEPIN
55969,"ROLLINGSTONE, MN",ROLLINGSTONE,MN,WINONA
56673,"ROOSEVELT, MN",ROOSEVELT,MN,ROSEAU
56371,"ROSCOE, MN",ROSCOE,MN,STEARNS
55970,"ROSE CREEK, MN",ROSE CREEK,MN,MOWER
56751,"ROSEAU, MN",ROSEAU,MN,ROSEAU
55068,"ROSEMOUNT, MN",ROSEMOUNT,MN,DAKOTA
56579,"ROTHSAY, MN",ROTHSAY,MN,WILKIN
56167,"ROUND LAKE, MN",ROUND LAKE,MN,NOBLES
56373,"ROYALTON, MN",ROYALTON,MN,MORRISON
55069,"RUSH CITY, MN",RUSH CITY,MN,CHISAGO
55971,"RUSHFORD, MN",RUSHFORD,MN,FILLMORE
56168,"RUSHMORE, MN",RUSHMORE,MN,NOBLES
56169,"RUSSELL, MN",RUSSELL,MN,LYON
56170,"RUTHTON, MN",RUTHTON,MN,PIPESTONE
56580,"SABIN, MN",SABIN,MN,CLAY
56285,"SACRED HEART, MN",SACRED HEART,MN,RENVILLE
55779,"SAGINAW, MN",SAGINAW,MN,SAINT LOUIS
55375,"SAINT BONIFACIUS, MN",SAINT BONIFACIUS,MN,HENNEPIN
55972,"SAINT CHARLES, MN",SAINT CHARLES,MN,WINONA
56080,"SAINT CLAIR, MN",SAINT CLAIR,MN,BLUE EARTH
56304,"SAINT CLOUD, MN",SAINT CLOUD,MN,SHERBURNE
56301,"SAINT CLOUD, MN",SAINT CLOUD,MN,STEARNS
56302,"SAINT CLOUD, MN",SAINT CLOUD,MN,STEARNS
56303,"SAINT CLOUD, MN",SAINT CLOUD,MN,STEARNS
56372,"SAINT CLOUD, MN",SAINT CLOUD,MN,STEARNS
56393,"SAINT CLOUD, MN",SAINT CLOUD,MN,STEARNS
55070,"SAINT FRANCIS, MN",SAINT FRANCIS,MN,ANOKA
56754,"SAINT HILAIRE, MN",SAINT HILAIRE,MN,PENNINGTON
56081,"SAINT JAMES, MN",SAINT JAMES,MN,WATONWAN
56374,"SAINT JOSEPH, MN",SAINT JOSEPH,MN,STEARNS
56376,"SAINT MARTIN, MN",SAINT MARTIN,MN,STEARNS
55376,"SAINT MICHAEL, MN",SAINT MICHAEL,MN,WRIGHT
55118,"SAINT PAUL, MN",SAINT PAUL,MN,DAKOTA
55120,"SAINT PAUL, MN",SAINT PAUL,MN,DAKOTA
55121,"SAINT PAUL, MN",SAINT PAUL,MN,DAKOTA
55122,"SAINT PAUL, MN",SAINT PAUL,MN,DAKOTA
55123,"SAINT PAUL, MN",SAINT PAUL,MN,DAKOTA
55124,"SAINT PAUL, MN",SAINT PAUL,MN,DAKOTA
55111,"SAINT PAUL, MN",SAINT PAUL,MN,HENNEPIN
55101,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55102,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55103,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55104,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55105,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55106,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55107,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55108,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55109,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55110,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55112,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55113,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55114,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55116,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55117,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55119,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55126,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55127,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55130,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55133,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55144,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55155,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55164,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55165,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55175,"SAINT PAUL, MN",SAINT PAUL,MN,RAMSEY
55115,"SAINT PAUL, MN",SAINT PAUL,MN,WASHINGTON
55125,"SAINT PAUL, MN",SAINT PAUL,MN,WASHINGTON
55128,"SAINT PAUL, MN",SAINT PAUL,MN,WASHINGTON
55129,"SAINT PAUL, MN",SAINT PAUL,MN,WASHINGTON
55071,"SAINT PAUL PARK, MN",SAINT PAUL PARK,MN,WASHINGTON
56082,"SAINT PETER, MN",SAINT PETER,MN,NICOLLET
56375,"SAINT STEPHEN, MN",SAINT STEPHEN,MN,STEARNS
56755,"SAINT VINCENT, MN",SAINT VINCENT,MN,KITTSON
56756,"SALOL, MN",SALOL,MN,ROSEAU
56083,"SANBORN, MN",SANBORN,MN,REDWOOD
55072,"SANDSTONE, MN",SANDSTONE,MN,PINE
55377,"SANTIAGO, MN",SANTIAGO,MN,SHERBURNE
55973,"SARGEANT, MN",SARGEANT,MN,MOWER
56377,"SARTELL, MN",SARTELL,MN,STEARNS
56378,"SAUK CENTRE, MN",SAUK CENTRE,MN,STEARNS
56379,"SAUK RAPIDS, MN",SAUK RAPIDS,MN,BENTON
55378,"SAVAGE, MN",SAVAGE,MN,SCOTT
55780,"SAWYER, MN",SAWYER,MN,CARLTON
55073,"SCANDIA, MN",SCANDIA,MN,WASHINGTON
55613,"SCHROEDER, MN",SCHROEDER,MN,COOK
56477,"SEBEKA, MN",SEBEKA,MN,WADENA
55074,"SHAFER, MN",SHAFER,MN,CHISAGO
55379,"SHAKOPEE, MN",SHAKOPEE,MN,SCOTT
56581,"SHELLY, MN",SHELLY,MN,NORMAN
56171,"SHERBURN, MN",SHERBURN,MN,MARTIN
56676,"SHEVLIN, MN",SHEVLIN,MN,CLEARWATER
55781,"SIDE LAKE, MN",SIDE LAKE,MN,SAINT LOUIS
55614,"SILVER BAY, MN",SILVER BAY,MN,LAKE
55380,"SILVER CREEK, MN",SILVER CREEK,MN,WRIGHT
55381,"SILVER LAKE, MN",SILVER LAKE,MN,MCLEOD
56172,"SLAYTON, MN",SLAYTON,MN,MURRAY
56085,"SLEEPY EYE, MN",SLEEPY EYE,MN,BROWN
56678,"SOLWAY, MN",SOLWAY,MN,BELTRAMI
55782,"SOUDAN, MN",SOUDAN,MN,SAINT LOUIS
55382,"SOUTH HAVEN, MN",SOUTH HAVEN,MN,WRIGHT
56679,"SOUTH INTERNATIONAL FALLS, MN",SOUTH INTERNATIONAL FALLS,MN,KOOCHICHING
55075,"SOUTH SAINT PAUL, MN",SOUTH SAINT PAUL,MN,DAKOTA
56288,"SPICER, MN",SPICER,MN,KANDIYOHI
55974,"SPRING GROVE, MN",SPRING GROVE,MN,HOUSTON
56680,"SPRING LAKE, MN",SPRING LAKE,MN,ITASCA
55384,"SPRING PARK, MN",SPRING PARK,MN,HENNEPIN
55975,"SPRING VALLEY, MN",SPRING VALLEY,MN,FILLMORE
56087,"SPRINGFIELD, MN",SPRINGFIELD,MN,BROWN
56681,"SQUAW LAKE, MN",SQUAW LAKE,MN,ITASCA
55078,"STACY, MN",STACY,MN,CHISAGO
55079,"STACY, MN",STACY,MN,CHISAGO
55080,"STANCHFIELD, MN",STANCHFIELD,MN,ISANTI
56479,"STAPLES, MN",STAPLES,MN,WADENA
56381,"STARBUCK, MN",STARBUCK,MN,POPE
56173,"STEEN, MN",STEEN,MN,ROCK
56757,"STEPHEN, MN",STEPHEN,MN,MARSHALL
55385,"STEWART, MN",STEWART,MN,MCLEOD
55976,"STEWARTVILLE, MN",STEWARTVILLE,MN,OLMSTED
55082,"STILLWATER, MN",STILLWATER,MN,WASHINGTON
55083,"STILLWATER, MN",STILLWATER,MN,WASHINGTON
55988,"STOCKTON, MN",STOCKTON,MN,WINONA
56174,"STORDEN, MN",STORDEN,MN,COTTONWOOD
56758,"STRANDQUIST, MN",STRANDQUIST,MN,MARSHALL
56759,"STRATHCONA, MN",STRATHCONA,MN,ROSEAU
55783,"STURGEON LAKE, MN",STURGEON LAKE,MN,PINE
56289,"SUNBURG, MN",SUNBURG,MN,KANDIYOHI
55784,"SWAN RIVER, MN",SWAN RIVER,MN,ITASCA
56382,"SWANVILLE, MN",SWANVILLE,MN,MORRISON
55785,"SWATARA, MN",SWATARA,MN,CASS
55786,"TACONITE, MN",TACONITE,MN,ITASCA
56637,"TALMOON, MN",TALMOON,MN,ITASCA
55787,"TAMARACK, MN",TAMARACK,MN,AITKIN
55977,"TAOPI, MN",TAOPI,MN,MOWER
56291,"TAUNTON, MN",TAUNTON,MN,LYON
55084,"TAYLORS FALLS, MN",TAYLORS FALLS,MN,CHISAGO
56683,"TENSTRIKE, MN",TENSTRIKE,MN,BELTRAMI
56701,"THIEF RIVER FALLS, MN",THIEF RIVER FALLS,MN,PENNINGTON
56583,"TINTAH, MN",TINTAH,MN,TRAVERSE
55615,"TOFTE, MN",TOFTE,MN,COOK
55790,"TOWER, MN",TOWER,MN,SAINT LOUIS
56175,"TRACY, MN",TRACY,MN,LYON
56684,"TRAIL, MN",TRAIL,MN,POLK
56176,"TRIMONT, MN",TRIMONT,MN,MARTIN
56088,"TRUMAN, MN",TRUMAN,MN,MARTIN
55791,"TWIG, MN",TWIG,MN,SAINT LOUIS
56089,"TWIN LAKES, MN",TWIN LAKES,MN,FREEBORN
56584,"TWIN VALLEY, MN",TWIN VALLEY,MN,NORMAN
